4873	IGL
4874	IGLC1
4875	IGLC2
4876	IGLC3
4877	KLK3
4878	IGLL1
4879	IGSF1
4880	IHH
4881	IK
4882	FAS
4883	IKBKB
4884	IL1A
4885	IL1B
4886	IL1R1
4887	IL1RAP
4888	IL1RN
4889	IL2
4890	IL2RA
4891	IL2RB
4892	FASLG
4893	IL2RG
4894	IL3
4895	IL3RA
4896	IL4
4897	IL4R
4898	IL5
4899	IL5RA
4900	IL6
4901	IL6R
4902	SHROOM2
4903	IL6ST
4904	IL7
4905	IL7R
4906	CXCL8
4907	CXCR1
4908	IL9
4909	CXCR2
4910	AQP1
4911	IL9R
4912	IL10
4913	IL10RA
4914	IL10RB
4915	IL11
4916	AQP2
4917	IL12A
4918	IL12B
4919	IL12RB1
4920	IL12RB2
4921	IL13RA1
4922	IL13RA2
4923	IL15
4924	IL15RA
4925	AQP3
4926	IL16
4927	TNFRSF9
4928	IL17A
4929	IL18
4930	FOXK2
4931	ILF2
4932	ILF3
4933	ACADSB
4934	AQP4
4935	ILK
4936	IMPA1
4937	IMPA2
4938	IMPDH1
4939	IMPDH2
4940	IMPG1
4941	INCENP
4942	IDO1
4943	AQP5
4944	ING1
4945	ING2
4946	INHA
4947	INHBA
4948	INHBB
4949	INPP1
4950	INS
4951	INPP4A
4952	INPP5A
4953	INPP5B
4954	INPP5D
4955	INPPL1
4956	INSIG1
4957	INSL3
4958	INSM1
4959	INSR
4960	INSRR
4961	EIF3E
4962	PDX1
4963	IPP
4964	IRAK1
4965	ITGA6
4966	IRAK2
4967	IREB2
4968	IRF1
4969	IRF2
4970	IRF3
4971	IRF4
4972	IRF5
4973	IRF6
4974	IRF7
4975	IRS1
4976	AQP9
4977	ISG20
4978	ISL1
4979	AR
4980	ISLR
4981	ITGA1
4982	ITGA2
4983	ITGA2B
4984	ITGA3
4985	ITGA4
4986	ITGA5
4987	ITGA7
4988	ITGA9
4989	ITGAD
4990	ITGAE
4991	ITGAL
4992	ABCC6
4993	ITGAM
4994	ITGAV
4995	ITGAX
4996	ITGB1
4997	ITGB2
4998	ITGB3
4999	ARAF
5000	ITGB4
5001	EIF6
5002	ITGB5
5003	ITGB6
5004	ITGB7
5005	ITGB8
5006	ITIH1
5007	ITIH2
5008	ITIH3
5009	ITIH4
5010	ITK
5011	STT3A
5012	ITPA
5013	ITPK1
5014	ITPKA
5015	ITPKB
5016	ITPR1
5017	ITPR2
5018	ITPR3
5019	ACADVL
5020	IVD
5021	IVL
5022	JAG2
5023	JAK1
5024	JAK2
5025	JAK3
5026	JARID2
5027	ARCN1
5028	JUN
5029	JUNB
5030	JUND
5031	JUP
5032	KAL1
5033	TRIM23
5034	GSTK1
5035	CD82
5036	KARS
5037	KCNA1
5038	KCNA2
5039	KCNA3
5040	DND1
5041	KCNA4
5042	KCNA5
5043	AREG
5044	KCNA6
5045	CCDC172
5046	NCR3LG1
5047	TBC1D10C
5048	KCNA10
5049	KCNB1
5050	KCNC1
5051	KIF7
5052	HDDC3
5053	KCNC3
5054	ZNF699
5055	KCNC4
5056	MIA3
5057	ARF1
5058	KCND2
5059	KCND3
5060	CATIP
5061	KCNE1
5062	KCNF1
5063	SIMC1
5064	KCNG1
5065	KCNH1
5066	KCNH2
5067	KCNJ1
5068	KCNJ2
5069	KCNJ3
5070	KCNJ4
5071	KCNJ5
5072	KCNJ6
5073	KCNJ8
5074	KCNJ9
5075	KCNJ10
5076	KCNJ11
5077	KCNJ12
5078	ARF3
5079	KCNJ15
5080	KCNK1
5081	USP17L2
5082	KCNK3
5083	KCNMA1
5084	KCNMB1
5085	ARF4
5086	KCNN2
5087	KCNN3
5088	KCNN4
5089	KCNQ1
5090	KCNQ2
5091	KCNQ3
5092	CATSPER4
5093	KCNS2
5094	KCNS3
5095	ARL4D
5096	KDR
5097	KEL
5098	KHK
5099	KIF2A
5100	KIF3C
5101	KIF5A
5102	KIF5B
5103	KIF5C
5104	KIFC3
5105	KIR2DL2
5106	KIR2DL4
5107	KIR2DS1
5108	ACAT1
5109	KIR2DS5
5110	ARF5
5111	KIR3DL1
5112	KIR3DL2
5113	KIR3DS1
5114	KISS1
5115	KIT
5116	KLK1
5117	KLK2
5118	KLKB1
5119	ARF6
5120	KLRC1
5121	KLRC2
5122	KLRC3
5123	KNG1
5124	ARG1
5125	KLC1
5126	KIF11
5127	KIFC1
5128	KIF22
5129	KPNA1
5130	KPNB1
5131	KPNA2
5132	KPNA3
5133	KPNA4
5134	KPNA5
5135	ARG2
5136	TNPO1
5137	IPO5
5138	KRAS
5139	KRTAP5-9
5140	KRT1
5141	KRT2
5142	KRT3
5143	KRT4
5144	KRT5
5145	KRT6A
5146	KRT6B
5147	KRT7
5148	KRT8
5149	KRT9
5150	KRT10
5151	KRT12
5152	KRT13
5153	KRT14
5154	KRT15
5155	KRTAP10-7
5156	KRTAP10-9
5157	KRTAP10-1
5158	KRTAP10-11
5159	KRTAP10-5
5160	KRTAP10-8
5161	KRTAP10-3
5162	KRTAP12-4
5163	KRT16
5164	RHOA
5165	KRT17
5166	C6orf120
5167	NSUN4
5168	THEMIS
5169	KRT18
5170	TMEM189-UBE2V1
5171	KRT18P11
5172	FAM21A
5173	SHISA2
5174	KRT19
5175	KRT31
5176	RHOB
5177	KRT32
5178	KRT33A
5179	KRT33B
5180	POTEC
5181	KRT34
5182	ZNF888
5183	ZNF324B
5184	KRT35
5185	NOTCH2NL
5186	KRT81
5187	KRT82
5188	KRTAP26-1
5189	KRT83
5190	KRT84
5191	RHOC
5192	KRT85
5193	KRT86
5194	LIN28B
5195	KTN1
5196	RBM12B
5197	L1CAM
5198	LCN15
5199	MAP3K15
5200	LAD1
5201	AFF3
5202	RND3
5203	LAIR1
5204	LAIR2
5205	LALBA
5206	LAMA2
5207	LAMA3
5208	LAMA4
5209	ACAT2
5210	RHOG
5211	LAMA5
5212	VSIG8
5213	LAMB1
5214	LAMB2
5215	LAMB3
5216	LAMC1
5217	LAMP1
5218	USP17L9P
5219	LAMC2
5220	LAMP2
5221	ARHGAP1
5222	RPSA
5223	RPSAP14
5224	STMN1
5225	LASP1
5226	LBP
5227	LBR
5228	LCAT
5229	LCK
5230	LCN1
5231	LCN2
5232	ARHGAP4
5233	LCP1
5234	LCP2
5235	LDHA
5236	ARHGAP5
5237	LDHB
5238	LDHC
5239	LDLR
5240	LEPR
5241	ARHGAP6
5242	LETM1
5243	LFNG
5244	LGALS1
5245	LGALS2
5246	LGALS3
5247	LGALS3BP
5248	LGALS4
5249	ARHGDIA
5250	LGALS7
5251	LGALS8
5252	LGALS9
5253	ARHGDIB
5254	LHCGR
5255	LHX1
5256	LIF
5257	LIFR
5258	LIG1
5259	LIG3
5260	LIG4
5261	ARHGDIG
5262	ABLIM1
5263	LIMK1
5264	LIMK2
5265	LIMS1
5266	LIPC
5267	RHOH
5268	LIPE
5269	FADS1
5270	LLGL2
5271	FADS3
5272	LLGL1
5273	LMAN1
5274	LMNA
5275	ARL1
5276	LMNB1
5277	LMO1
5278	KNOP1
5279	LMO2
5280	PRICKLE3
5281	LMO7
5282	CHCHD10
5283	LMX1A
5284	LMX1B
5285	PHOX2A
5286	LNPEP
5287	VWA5A
5288	LOR
5289	LOX
5290	LOXL1
5291	LOXL2
5292	LPA
5293	ASIC2
5294	ARL2
5295	LPL
5296	LPO
5297	LPP
5298	ARL3
5299	LRMP
5300	LRCH4
5301	LRP1
5302	LRP2
5303	LRP3
5304	LRP4
5305	LRP6
5306	LRP5
5307	LRPAP1
5308	LSAMP
5309	LSP1
5310	GTF2H5
5311	LSS
5312	ANKHD1-EIF4EBP3
5313	LTA4H
5314	LTA
5315	LTB
5316	ARNT
5317	LTBP1
5318	LTBP3
5319	LTBR
5320	LTC4S
5321	LTF
5322	LTK
5323	BCAM
5324	LUM
5325	ARNTL
5326	LY6E
5327	LY9
5328	CD180
5329	LYL1
5330	LYN
5331	SH2D1A
5332	LYZ
5333	ARR3
5334	TM4SF1
5335	EPCAM
5336	M6PR
5337	CAPRIN1
5338	NBR1
5339	ARRB1
5340	MAB21L1
5341	MARCKS
5342	MXD1
5343	MAD2L1
5344	SMAD1
5345	SMAD2
5346	SMAD3
5347	SMAD4
5348	SMAD5
5349	ARRB2
5350	SMAD6
5351	SMAD7
5352	SMAD9
5353	MAF
5354	MAFG
5355	MAG
5356	MAGEA1
5357	ARSA
5358	MAGEA2
5359	MAGEA3
5360	MAGEA4
5361	MAGEA6
5362	MAGEA8
5363	MAGEA9
5364	MAGEA10
5365	MAGEA11
5366	ASIC1
5367	ARSB
5368	MAGEA12
5369	MAGEB1
5370	MAGEB2
5371	MAGEB3
5372	MAGEB4
5373	MAGOH
5374	MAK
5375	MAL
5376	STS
5377	MAN1A1
5378	MAN2A2
5379	MAN2C1
5380	MAN2A1
5381	MAN2B1
5382	MANBA
5383	MAOA
5384	MAOB
5385	MAP1A
5386	MAP1B
5387	MAP2
5388	MAP4
5389	MAP6
5390	MAPT
5391	MARK1
5392	MARK3
5393	MARS
5394	MAS1
5395	MAT1A
5396	MAT2A
5397	MATK
5398	MATN1
5399	MATN2
5400	MATN3
5401	MAX
5402	MAZ
5403	MB
5404	MBD1
5405	MBL2
5406	MBNL1
5407	ARSE
5408	MBP
5409	MC1R
5410	MC2R
5411	MC3R
5412	MC4R
5413	MC5R
5414	ARSF
5415	MCAM
5416	MCC
5417	CHST6
5418	MCF2
5419	MCL1
5420	MCM2
5421	MCM3
5422	MCM4
5423	MCM5
5424	MCM6
5425	MCM7
5426	CD46
5427	SMCP
5428	ADAM11
5429	MDFI
5430	DNAJB9
5431	MDH1
5432	ART3
5433	MDH2
5434	MDK
5435	MDM2
5436	MDM4
5437	ME1
5438	ME2
5439	MEA1
5440	ART4
5441	MECP2
5442	MEF2A
5443	MEF2BNB-MEF2B
5444	MEF2C
5445	MEF2D
5446	MEFV
5447	ARVCF
5448	MEIS1
5449	MEIS2
5450	MAP3K1
5451	MAP3K3
5452	MAP3K4
5453	MAP3K5
5454	RAB8A
5455	MEN1
5456	MEOX1
5457	MEOX2
5458	MEP1A
5459	MEP1B
5460	MEST
5461	MET
5462	METTL1
5463	MFAP1
5464	MFAP2
5465	MFAP3
5466	MFAP4
5467	MFGE8
5468	MFI2
5469	MGAT1
5470	SCGB2A1
5471	MGAT2
5472	MGAT3
5473	MGAT5
5474	SCGB2A2
5475	CTAGE5
5476	KITLG
5477	MGMT
5478	MGST1
5479	MGST2
5480	MGST3
5481	CIITA
5482	CD99
5483	ASAH1
5484	MICB
5485	MID1
5486	MIF
5487	CXCL9
5488	MIPEP
5489	MITF
5490	ATXN3
5491	MKI67
5492	MKLN1
5493	ASCL1
5494	MLF1
5495	MLH1
5496	MAP3K9
5497	MAP3K10
5498	MAP3K11
5499	KMT2A
5500	MLLT1
5501	AFF1
5502	MLLT3
5503	MLLT4
5504	ASCL2
5505	MLLT6
5506	FOXO4
5507	NR3C2
5508	TRPM1
5509	MME
5510	MMP1
5511	ACHE
5512	MMP2
5513	MMP3
5514	MMP7
5515	MMP8
5516	MMP9
5517	MMP10
5518	ASGR1
5519	MMP13
5520	MMP14
5521	MMP15
5522	MMP17
5523	ALDH6A1
5524	MN1
5525	ASGR2
5526	MNAT1
5527	MNDA
5528	MNT
5529	MOBP
5530	MOCS1
5531	MOCS2
5532	MOG
5533	MOS
5534	MOV10
5535	CD200
5536	MPG
5537	MPI
5538	ASL
5539	MPL
5540	MPO
5541	MPP1
5542	MPP2
5543	MPP3
5544	MPST
5545	MPV17
5546	MPZ
5547	MRE11A
5548	ABCC1
5549	ASNA1
5550	H3F3C
5551	ASNS
5552	MZT1
5553	EIF2AK4
5554	PSG8
5555	AKR1B15
5556	TSPAN11
5557	RFPL4B
5558	MYO1B
5559	ASPA
5560	CITED1
5561	MSH2
5562	MSH3
5563	MSH4
5564	MSH5
5565	MSI1
5566	ASPH
5567	ASS1
5568	POTEE
5569	MSMB
5570	MSN
5571	MSR1
5572	MSRA
5573	MST1
5574	MST1R
5575	MSX1
5576	MSX2
5577	MT1A
5578	MT1F
5579	MT1G
5580	MT1H
5581	MT1M
5582	MT1X
5583	MT2A
5584	MT2P1
5585	MT3
5586	MTAP
5587	ATP6
5588	ATP8
5589	COX1
5590	COX2
5591	COX3
5592	CYTB
5593	MTF1
5594	NUDT1
5595	MTHFD1
5596	MTHFR
5597	MTIF2
5598	MTM1
5599	ND1
5600	ND2
5601	ND4
5602	ND4L
5603	ND5
5604	ND6
5605	MYO1F
5606	MTNR1A
5607	MTNR1B
5608	MTTP
5609	MTR
5610	RNR1
5611	RNR2
5612	MTRR
5613	TRNE
5614	TRNI
5615	TRNV
5616	MTX1
5617	MUC1
5618	MUC2
5619	MUC3A
5620	MUC5AC
5621	MUC7
5622	TRIM37
5623	MUSK
5624	MUT
5625	MUTYH
5626	MVD
5627	MVK
5628	MX1
5629	MX2
5630	MXI1
5631	MYB
5632	MYBL1
5633	MYBPC1
5634	MYBL2
5635	MYBPC3
5636	MYBPH
5637	MYC
5638	MYCL
5639	MYCN
5640	MYD88
5641	GADD45B
5642	MYF5
5643	MYF6
5644	MYH1
5645	MYH2
5646	SERPINC1
5647	MYH3
5648	MYH4
5649	MYH6
5650	MYH7
5651	MYH8
5652	MYH9
5653	MYH10
5654	MYH11
5655	ZFHX3
5656	MYL1
5657	MYL2
5658	MYL3
5659	MYL4
5660	MYL5
5661	MYL6
5662	MYLK
5663	MYO1A
5664	MYO1C
5665	MYO1D
5666	MYO1E
5667	MYO5A
5668	MYO5B
5669	MYO6
5670	MYO7A
5671	MYO9A
5672	MYO9B
5673	MYO10
5674	MYOC
5675	MYOD1
5676	MYOG
5677	PPP1R12A
5678	PPP1R12B
5679	ATF1
5680	MYT1
5681	NAB1
5682	NAB2
5683	NACA
5684	NAGA
5685	NAGLU
5686	HNRNPM
5687	ATF3
5688	NAIP
5689	NAP1L1
5690	NAP1L2
5691	NAP1L3
5692	NAP1L4
5693	NARS
5694	NASP
5695	CEACAM6
5696	ATF4
5697	NBL1
5698	NUBP1
5699	NBN
5700	NCAM1
5701	NCAM2
5702	NCBP1
5703	NCF2
5704	NCF4
5705	NCK1
5706	NCL
5707	NDN
5708	NDP
5709	NDUFA1
5710	NDUFA2
5711	NDUFA3
5712	NDUFA4
5713	NDUFA5
5714	NDUFA6
5715	NDUFA7
5716	NDUFA8
5717	NEB
5718	NDUFA9
5719	NDUFA10
5720	NDUFAB1
5721	NDUFB1
5722	NDUFB2
5723	NDUFB3
5724	ACLY
5725	NDUFB4
5726	ATIC
5727	NDUFB5
5728	NDUFB6
5729	NDUFB7
5730	NDUFB8
5731	NDUFB9
5732	NDUFB10
5733	NDUFC1
5734	NDUFC2
5735	NDUFS1
5736	NDUFS2
5737	ATM
5738	NDUFS3
5739	NDUFV1
5740	NDUFS4
5741	NDUFS5
5742	NDUFS6
5743	NDUFS8
5744	NDUFV2
5745	RERE
5746	NDUFV3
5747	DRG1
5748	NEDD4
5749	SEPT2
5750	RPL10A
5751	NEDD8
5752	NEDD9
5753	ATOH1
5754	NEFM
5755	NEFH
5756	NELL1
5757	NEFL
5758	NEK1
5759	NEK2
5760	ATOX1
5761	NEK3
5762	NELL2
5763	NEO1
5764	NEU1
5765	NEU2
5766	NEUROD1
5767	ATP1A1
5768	NEUROD2
5769	NEUROG1
5770	NF1
5771	ATP1A2
5772	NF2
5773	NFATC1
5774	NFATC2
5775	NFIA
5776	NFATC3
5777	NFATC4
5778	NFE2
5779	NFE2L1
5780	NFE2L2
5781	ATP1A3
5782	NFIB
5783	NFIC
5784	NFIL3
5785	NFIX
5786	NFKB1
5787	ATP12A
5788	NFKB2
5789	NFKBIA
5790	NFKBIB
5791	NFKBIE
5792	NFKBIL1
5793	TONSL
5794	NFRKB
5795	NFX1
5796	NFYA
5797	ATP1A4
5798	NFYB
5799	NFYC
5800	NGF
5801	NGFR
5802	NHLH1
5803	NHLH2
5804	NHP2L1
5805	NHS
5806	ACO1
5807	ATP1B1
5808	NID1
5809	NINJ1
5810	NINJ2
5811	NIT1
5812	NKG7
5813	NKTR
5814	NKX2-2
5815	ATP1B2
5816	NKX3-1
5817	NKX6-1
5818	NNAT
5819	NMB
5820	NME1
5821	ATP1B3
5822	NME2
5823	NME3
5824	NME4
5825	NQO2
5826	NMT1
5827	NNMT
5828	NODAL
5829	NOP2
5830	NONO
5831	NOS1
5832	NOS2
5833	NOS3
5834	CNOT2
5835	CNOT3
5836	CNOT4
5837	NOTCH1
5838	NPY
5839	NOTCH2
5840	NOTCH3
5841	NOTCH4
5842	NOV
5843	NOVA1
5844	NOVA2
5845	PNP
5846	NPAS1
5847	NPAS2
5848	NPAT
5849	NPC1
5850	NPHP1
5851	NPHS1
5852	NPM1
5853	ATP2A1
5854	NPPA
5855	NPPB
5856	NPPC
5857	ATP2A2
5858	NPR1
5859	NPR3
5860	NPTX1
5861	NPTX2
5862	NPY1R
5863	NPY2R
5864	NPY5R
5865	ATP2A3
5866	SLC11A2
5867	NRAP
5868	NRAS
5869	NRCAM
5870	NRD1
5871	NRF1
5872	NRGN
5873	ATP2B1
5874	NRL
5875	NRTN
5876	YBX1
5877	NSF
5878	NT5E
5879	NTF3
5880	NTF4
5881	ATP2B2
5882	NTHL1
5883	NTRK1
5884	NTRK2
5885	NTRK3
5886	ROR1
5887	ROR2
5888	ATP2B3
5889	DDR2
5890	NTS
5891	NUCB1
5892	NUCB2
5893	NUMA1
5894	NUP88
5895	NUP98
5896	NR4A2
5897	ATP2B4
5898	NVL
5899	GPR143
5900	OAS1
5901	OAS2
5902	OAS3
5903	OAT
5904	TBC1D25
5905	OAZ1
5906	OAZ2
5907	OCA2
5908	ATP4A
5909	ACR
5910	OCM2
5911	OCRL
5912	ODC1
5913	ODF1
5914	ODF2
5915	OMD
5916	ATP4B
5917	OGDH
5918	OGG1
5919	OGN
5920	OMG
5921	OMP
5922	OPA1
5923	OPCML
5924	ATP5A1
5925	TNFRSF11B
5926	OPHN1
5927	OPRD1
5928	ZBTB21
5929	SCAPER
5930	WRAP73
5931	CRNN
5932	CLDN20
5933	OPRK1
5934	OPRL1
5935	OPRM1
5936	SIX6
5937	ORC1
5938	ORC2
5939	ORC4
5940	ORC5
5941	SLC22A18
5942	ORM1
5943	ORM2
5944	OSBP
5945	OSM
5946	OTC
5947	ACO2
5948	ALDH7A1
5949	OTX1
5950	OTX2
5951	OVOL1
5952	OXA1L
5953	OXCT1
5954	OXT
5955	P2RX1
5956	P2RX3
5957	P2RX4
5958	P2RX5
5959	P2RX7
5960	P2RY1
5961	P2RY2
5962	P2RY6
5963	P2RY11
5964	P4HA1
5965	P4HB
5966	PA2G4
5967	PEBP1
5968	PABPC3
5969	FURIN
5970	PCSK6
5971	PAEP
5972	PAFAH1B1
5973	RRM2B
5974	SMARCAL1
5975	G0S2
5976	MINK1
5977	CD207
5978	PAFAH1B2
5979	PAFAH1B3
5980	NOX4
5981	PODXL2
5982	DEC1
5983	CHST11
5984	PRDX1
5985	PAH
5986	SERPINE1
5987	SERPINB2
5988	PAK1
5989	ATP5B
5990	GALNT9
5991	IL21R
5992	IL22
5993	ITSN2
5994	DEF6
5995	PAK2
5996	CYHR1
5997	GEMIN4
5998	PAK3
5999	PNPLA8
6000	PALM
6001	ARHGEF3
6002	PAM
6003	NEUROG3
6004	REG3A
6005	PAPPA
6006	PARK2
6007	DCAF8
6008	PARN
6009	PAWR
6010	PAX2
6011	PAX3
6012	PAX4
6013	PAX5
6014	PAX6
6015	MYEF2
6016	ASAP1
6017	AK3
6018	HP1BP3
6019	HDGFRP3
6020	PAX7
6021	COPS7A
6022	NSDHL
6023	PDCL
6024	PAX9
6025	TAS2R7
6026	TAS2R13
6027	DHH
6028	F11R
6029	TRAT1
6030	PARD6A
6031	RNF141
6032	NTM
6033	HEBP1
6034	PBX1
6035	PBX2
6036	PBX3
6037	ATP5C1
6038	PC
6039	PCBD1
6040	PCBP1
6041	CDON
6042	PCBP2
6043	FOXP3
6044	SHANK1
6045	TBX22
6046	PCCA
6047	PCCB
6048	SOST
6049	PCDH1
6050	PCDHGC3
6051	PCDH7
6052	TMED5
6053	SLC35B3
6054	MTERF3
6055	TPRKB
6056	MED31
6057	COQ6
6058	AMDHD2
6059	PCDH8
6060	ASCC1
6061	DERL2
6062	EXOSC3
6063	PCDH9
6064	FAHD2A
6065	SLMO2
6066	EXOSC1
6067	TMED7
6068	ISOC1
6069	EMC9
6070	RRP15
6071	CCDC53
6072	HDDC2
6073	MRPS16
6074	GLRX2
6075	MRPS18C
6076	FIS1
6077	PAM16
6078	GOLT1B
6079	BOLA1
6080	VPS36
6081	TVP23B
6082	GLOD4
6083	CELA2B
6084	UBXN1
6085	SERPINA5
6086	ZNF593
6087	ZBTB7B
6088	ST8SIA3
6089	PCK1
6090	GMNN
6091	PLEKHA8P1
6092	LAP3
6093	TXNDC12
6094	TXNDC11
6095	PCK2
6096	RPS27L
6097	YARS2
6098	NMD3
6099	MRPL2
6100	NOSIP
6101	DERA
6102	MEMO1
6103	MRPL4
6104	APIP
6105	TMX2
6106	CUTC
6107	FCF1
6108	THAP4
6109	NDUFA13
6110	PCM1
6111	MRPS7
6112	POLR1D
6113	GAL
6114	CRYL1
6115	MLXIPL
6116	YBX2
6117	KLHL5
6118	PLLP
6119	SEPSECS
6120	SIDT2
6121	ADIPOR1
6122	TRNT1
6123	UTP18
6124	SCCPDH
6125	IFT52
6126	ABHD5
6127	SH3GLB1
6128	PCMT1
6129	ZC2HC1A
6130	ACOX1
6131	MECR
6132	NDUFAF1
6133	ABHD17B
6134	PHF20L1
6135	TFB1M
6136	APH1A
6137	METTL9
6138	RDH11
6139	LACTB2
6140	PCNA
6141	TRAPPC12
6142	ZDHHC9
6143	RMDN1
6144	MRPS2
6145	COQ4
6146	UTP11L
6147	SBDS
6148	RPL26L1
6149	COMMD2
6150	ZNF706
6151	IER3IP1
6152	GOLGA7
6153	NAA20
6154	TRIM17
6155	SAR1B
6156	ANGPTL4
6157	ASB3
6158	PHF11
6159	RLIM
6160	KCTD3
6161	CEP83
6162	IRAK4
6163	RNFT1
6164	COPS4
6165	INSIG2
6166	CHCHD2
6167	DYNC1LI1
6168	HSD17B12
6169	A4GNT
6170	ING4
6171	CERCAM
6172	SDF4
6173	SLC45A2
6174	MRTO4
6175	HN1
6176	SERPINA10
6177	ZNF580
6178	VPS28
6179	PCNT
6180	EGFL7
6181	DBR1
6182	DCTN4
6183	AADAT
6184	HSD17B14
6185	NAGPA
6186	TUBD1
6187	TUBE1
6188	LEF1
6189	PLEKHO1
6190	HAO2
6191	DCXR
6192	HSPA14
6193	GPN3
6194	CRBN
6195	WBP5
6196	RSL24D1
6197	SS18L2
6198	CHMP1A
6199	HERC5
6200	ZNF639
6201	IPO11
6202	NIN
6203	CPA4
6204	DDX47
6205	NUSAP1
6206	TACO1
6207	ACP6
6208	GP6
6209	DUSP13
6210	CLDN18
6211	RAB9B
6212	PCP4
6213	LUZP4
6214	GLRX5
6215	ZNF219
6216	TCEB3B
6217	ABI3
6218	PCSK1
6219	GLTP
6220	PHF20
6221	VRK3
6222	DRICH1
6223	EMC4
6224	HGH1
6225	MZB1
6226	ANKRD39
6227	COX16
6228	CCDC174
6229	SHISA5
6230	PAIP2
6231	PDZD11
6232	C6orf203
6233	PCSK5
6234	NT5C3A
6235	FAM178B
6236	MRPL37
6237	RNF181
6238	TBC1D7
6239	MARCH2
6240	MRPL51
6241	TMEM216
6242	PBDC1
6243	MRPL30
6244	MRPL27
6245	CDKL3
6246	PIPOX
6247	TFDP3
6248	CDK16
6249	UBAP1
6250	BET1L
6251	KLF3
6252	IER5
6253	GOLM1
6254	CDK17
6255	SCAND1
6256	BFAR
6257	TLR7
6258	CEND1
6259	RXFP3
6260	ERGIC2
6261	CDK18
6262	CD320
6263	PCDH12
6264	ECSIT
6265	SLC15A3
6266	BPIFA1
6267	NRN1
6268	TIMMDC1
6269	PCYT1A
6270	CYP39A1
6271	FKBP11
6272	ZDHHC3
6273	FAM13B
6274	FAM53C
6275	REEP2
6276	ARMCX1
6277	ATP5D
6278	NME8
6279	PHF21A
6280	MRPL35
6281	RSRC1
6282	MEX3C
6283	AMZ2
6284	WAC
6285	SPG21
6286	PDC
6287	ARL17A
6288	AHSP
6289	ARL6IP4
6290	PDCD1
6291	SPTBN5
6292	ZNF771
6293	PRR16
6294	NGRN
6295	THEM6
6296	DACT1
6297	CRNKL1
6298	PDCD2
6299	ZBTB7A
6300	FZR1
6301	TAOK3
6302	KLRF1
6303	KRT76
6304	ZNF117
6305	WT1-AS
6306	MBTPS2
6307	HOOK1
6308	CDC40
6309	CHST15
6310	ZMYND10
6311	PDE1A
6312	PLA1A
6313	UBR5
6314	POP5
6315	TEX264
6316	POMP
6317	PDE1C
6318	TMA7
6319	MRPS17
6320	ATRAID
6321	SNX7
6322	UCHL5
6323	ANGPT4
6324	CRLF3
6325	PDE2A
6326	ATP6V1D
6327	WNT16
6328	EIF3L
6329	NIP7
6330	RWDD1
6331	PDE3A
6332	COMMD10
6333	TRAPPC4
6334	PPME1
6335	PDE3B
6336	NOL7
6337	HEMK1
6338	ATP5E
6339	ACTL6B
6340	PDE4A
6341	PDE4B
6342	AMOTL2
6343	PRKAG2
6344	POLK
6345	ZNF107
6346	DDX41
6347	SNX9
6348	SUCO
6349	ANAPC5
6350	ANAPC7
6351	SCARA3
6352	PDE4C
6353	MAGEC2
6354	FAM8A1
6355	HPCAL4
6356	PDE4D
6357	YTHDF2
6358	RNF138
6359	IP6K2
6360	PCYOX1
6361	PDE6A
6362	LCMT1
6363	GULP1
6364	REV1
6365	SFMBT1
6366	GPR89B
6367	UBE2J1
6368	EVL
6369	PDE6D
6370	DCDC2
6371	LIMA1
6372	ISYNA1
6373	HSD17B7
6374	ANKFY1
6375	PDE6G
6376	C9orf114
6377	NOP16
6378	PDE6H
6379	RTCB
6380	PTPLAD1
6381	CTDSPL2
6382	NELFCD
6383	TRIAP1
6384	C11orf73
6385	PDE7A
6386	CWC15
6387	TRMT112
6388	UFC1
6389	RTFDC1
6390	CHMP5
6391	ATP5F1
6392	PDE8A
6393	GTSE1
6394	DTL
6395	NCKIPSD
6396	LARS
6397	TMEM14C
6398	PDE9A
6399	TMEM138
6400	OSER1
6401	GSKIP
6402	ANAPC11
6403	ZC3HC1
6404	C9orf156
6405	PDE1B
6406	PHF7
6407	VTA1
6408	PPHLN1
6409	MTFP1
6410	ZCCHC17
6411	SCLY
6412	PDGFA
6413	VPS54
6414	ZNF581
6415	SIRT7
6416	SIRT6
6417	CINP
6418	PDGFB
6419	RAB14
6420	NT5DC3
6421	RAB6B
6422	PDGFRA
6423	IL23A
6424	MBIP
6425	HDAC7
6426	ARMCX3
6427	TDP2
6428	UFM1
6429	FAM49B
6430	GDE1
6431	LARP7
6432	ESF1
6433	AZIN1
6434	PCF11
6435	PDE6B
6436	MED15
6437	PIAS4
6438	PDGFRB
6439	TRIM33
6440	SRRT
6441	NBAS
6442	CUTA
6443	LSR
6444	PDHA1
6445	LIPT1
6446	NOP58
6447	METTL13
6448	PIGT
6449	TRMT6
6450	ATP6V1H
6451	GET4
6452	PDHA2
6453	ATP5G1
6454	DPH5
6455	ERGIC3
6456	TAF9B
6457	HMP19
6458	UBE2D4
6459	PDHB
6460	KLF13
6461	CCZ1
6462	DYNC2LI1
6463	PDK1
6464	LUC7L2
6465	OTUD6B
6466	RBMX2
6467	DHRS7
6468	C14orf166
6469	SF3B6
6470	PDK2
6471	MRPL48
6472	TMBIM4
6473	PPIL1
6474	YPEL5
6475	FAM96B
6476	MRPS23
6477	MRPS33
6478	PDK3
6479	PTRH2
6480	CHMP3
6481	CDK5RAP1
6482	RASD1
6483	GINS2
6484	FKBP7
6485	ZFR
